Link ID,6:00-6:15,6:15-6:30,6:30-6:45,6:45-7:00,7:00-7:15,7:15-7:30,7:30-7:45,7:45-8:00,8:00-8:15,8:15-8:30,8:30-8:45,8:45-9:00,9:00-9:15,9:15-9:30,9:30-9:45,9:45-10:00,
36145,0.036559741,0.830691209,2.249083692,1.786162315,4.190879624,8.144777775,7.335494229,4.834397528,6.682041254,4.67612678,3.016547475,0.267990399,0,0.077247255,0.071511411,0.044966344,
36148,0.412573554,0.803886305,1.88375347,8.759602054,5.860579438,3.332349963,1.49435195,2.110170778,4.671776919,4.243110952,3.66112917,7.935171135,3.249133882,2.175576072,1.195489236,1.702546618,
36149,0.481967848,0.85403008,2.009954496,2.978513683,2.420691649,2.205615394,3.110381424,4.610613456,5.991248475,4.082108677,3.910041479,4.180524181,5.204100473,3.150805078,0.908689749,1.482543834,
36150,0.179917272,0.600036679,2.207721765,2.972323983,2.018291152,1.533346915,2.145961594,2.018886531,3.112903021,5.802633623,6.032342795,2.762479651,3.014139917,8.07413796,45.52721658,29.74816892,
36151,0.119238073,0.120761308,0.12211033,0.184261307,0.265351514,0.7482371,0.449712057,0.161393046,0.457825869,0.320476662,0.969056724,2.123909329,1.631044324,1.307896245,0.149697391,0.046609301,
36162,0.314981463,0.139784063,2.083993635,14.34629443,5.479900601,1.726655844,0.710822037,1.41894261,2.29838907,5.696440235,23.05651282,9.178132941,3.97074439,3.043002892,56.42335719,63.63636364,
36163,1.900461213,12.70597569,15.53483626,11.6708251,24.64094883,77.91504242,137.8157464,37.76079309,29.5980944,30.48260109,47.9908822,55.19192521,29.62856177,18.11808383,17.55635199,7.943904906,
36167,0.082126112,0.093538087,1.527118793,2.513725616,4.693430736,4.595184094,49.86001224,56.66014265,0.699412258,0.791186101,1.77780793,3.564950249,1.441099625,0.735979375,0.032016165,0.121290895,
36168,0.271899039,6.283075977,56.23986673,9.712378307,3.001147823,4.624234827,3.39689517,28.53112054,59.32855494,60.66435725,57.42452726,1.576423356,0.893942756,0.276647506,0.334314145,0.223771298,
36177,0.446715768,0.788703633,4.428542155,12.29662523,1.233628524,3.972942366,8.623919396,1.061455487,4.383319651,1.415307188,5.517097469,3.655724187,0.117429482,0.107128866,0.292837143,0.164451113,
36178,0.086993305,0.477553647,3.598595677,1.988971491,5.964750702,24.17524484,97.6622482,153.84354,124.9669554,62.19061995,10.44448385,1.900365989,3.272627965,0.295326741,0,0,
36179,1.731162428,3.326396504,4.015562111,5.424560324,5.646915504,6.048279503,3.178129566,0.920771543,4.142490109,0.672362598,1.131531882,0.080646615,0.022781318,0.533488108,0.464116811,0.119483687,
36180,0.116915311,0,0.51768684,0.622425526,0.455220394,1.043546463,0.867039671,1.486498802,0.589319346,1.152540393,1.127156825,2.552245693,2.588642698,0.809314834,0,0.211751002,
36185,0.19102596,0.362610688,0.464158633,0.458038813,1.953605621,2.253396599,0.382464664,1.074539347,2.398546787,4.46758925,3.505205546,47.71049513,1.009406197,0.545881872,0.248934882,0.943506984,
36186,7.988415251,18.59184295,48.10706674,42.32513455,69.90724465,81.00220999,128.1555498,93.44872656,73.93956246,55.88573718,58.24989584,99.35090098,120.6344562,60.13311702,15.6159267,0.373957697,
36188,0.232513914,1.038781133,2.428508673,13.76261022,17.41841871,10.15628398,1.157818606,2.23033867,14.98818256,10.42392796,10.75283788,14.29278591,16.59492711,56.1491008,123.6647135,106.8814601,
36191,0.218406728,13.47965381,40.87083993,35.80706426,25.57543651,4.191504644,3.649588086,3.214053278,1.961395772,2.963727413,3.266394756,2.280576241,1.261370045,1.948380746,0.083168413,2.964647875,
36192,0.313189292,0.644833797,0.977313761,0.567160396,0.478406764,0.376670874,0.21245786,0.058777991,0.249892672,0.363207304,1.557524342,1.144474864,0.437674221,0.179936752,0,0,
36194,0.067962565,0.694379282,1.499229609,2.497986484,1.202418941,5.608564415,3.544325344,1.663234199,0.467961448,1.81925467,1.145231718,0.701537886,0.279382967,0,0,0,
36215,0.407152893,0.793355739,1.764108058,10.23376115,5.899593133,3.266892482,1.412566246,2.184347683,4.349270391,4.494024773,3.43136748,13.38926229,5.311745532,2.148233914,1.177436182,1.688313517,
36216,0.772823227,1.612144149,3.728622204,5.604255117,2.96862887,2.135918866,2.090744633,0.420029774,1.566133512,1.210564696,4.500009028,2.344110997,5.076834087,7.199099483,1.498702295,0.34380129,
36237,0.059864803,0.06231341,2.248987418,8.078085789,0.427381386,2.893150831,2.147339004,2.020099794,1.523700243,1.427330274,0.930150136,0.10087374,0.111389491,0,0,0,
36240,1.806618917,4.079558817,6.742187333,9.996131139,7.660675551,7.426741661,6.014878858,1.713227639,7.255866329,7.506424301,68.18494006,200,200,200,200,198.9331207,
36241,0.678064127,1.23012869,66.54901242,159.2428376,4.973681687,124.7960025,194.1424252,195.0042086,193.400615,193.2763673,141.0817628,7.36221815,0.037325088,0,0,0.035920899,
36242,0.080078428,0.367445969,0.353850144,0.140925579,0.440966667,0.636205362,1.225207518,0,0.129323291,0.082915732,0.21262243,1.051704712,1.164931092,0.304324063,0,0,
36245,0.773874088,1.67788162,3.670746902,5.674238928,2.862707333,2.182697266,2.033968893,0.42060474,1.563635227,1.314660329,4.392919304,2.497494243,4.902332808,7.156456925,1.497484734,0.344267666,
36246,0.866715742,1.860856464,3.837950533,32.54500554,17.16348455,14.83062651,4.247889433,9.741673045,12.77296744,15.27589293,35.65849045,60.94753042,33.54147433,6.98571241,7.331960353,4.812610007,
36247,0.141019307,0.022635147,0.657438928,3.654712648,2.333121842,0.253102292,0.151166201,0.356423263,0.413830427,1.534657096,6.108881784,2.672763077,1.001088101,0.965643351,140.5387597,200,
36248,0,0.851861618,2.335323087,0.563273604,2.607007864,0.862045634,1.634664171,0.189947105,7.732699339,5.234508855,7.578898386,20.20556375,7.107565875,1.899441193,1.330536281,4.224480358,
36249,4.600418583,8.345218248,13.99534774,16.76082723,17.99779258,21.34228956,23.96735825,24.24839703,19.13277537,17.36717019,17.40048342,22.5284821,21.59151591,17.66593803,4.811254804,0.60605912,
36250,1.078154433,4.404900261,6.379179922,2.968702164,4.847386708,9.609231885,9.266104089,5.83391264,5.539011359,5.356647854,5.790045382,6.070976935,5.261205739,4.082062204,3.170760539,1.459671471,
36270,0.768625868,1.712098996,3.595826958,5.841040011,2.697838134,2.189498169,2.010776059,0.403128363,1.552840315,1.357145941,4.29492895,2.635267995,4.765773222,7.023751637,1.468113459,0.341946765,
36271,0.331275748,0.682871503,1.828237732,6.523508717,3.7253571,3.978016525,2.911165741,4.398709323,4.65290997,6.036478097,3.681553077,7.463472893,7.437825689,1.634413853,0.586350418,99.39172225,
36272,0.340370246,0.656803053,1.517462155,5.377555658,5.932585111,5.310247953,2.724036077,2.348719431,1.781347174,2.128050373,2.57407267,2.119346824,1.190013105,0.379239927,0.140399529,0.140947118,
36273,0.067921145,0.141234414,0.141965297,0.140872364,0.701226322,1.127144529,1.275950444,2.770937955,0.812675989,1.351532722,5.100048557,6.486479987,5.417809426,1.729547545,0.802310038,1.447458259,
36458,1.185343884,11.60265987,22.30555985,20.3158457,31.2410362,65.52531524,10.1223777,22.95782198,9.467117347,13.76137365,1.300356192,11.01754914,0.142197848,1.020675538,2.915022166,10.29056949,
36459,0.061643486,0.064228767,0.14143957,0.07008563,0.274608031,0.128481158,0.199082214,0.688929431,0.521009702,0.274735046,0,0.303209486,0.142605544,1.344550628,0,0.137140918,
36460,0.323264337,2.796913748,17.50155436,1.501944526,1.490500307,1.364572951,24.44258702,25.79500048,32.20234714,36.52068835,11.73998943,11.47597021,75.48025635,134.2218666,193.1828743,193.5469534,
36461,0.519762519,0.66299188,1.898165818,2.946329207,1.085672992,4.359650984,1.46125271,1.246527598,6.610469664,9.913120085,5.523497681,24.15847138,6.853274991,0.451174866,0,0,
36462,1.080848824,1.694822298,3.62486721,6.403039044,3.24890335,12.06669462,6.056542918,3.805315415,22.76950186,30.03426013,14.41271891,51.63881936,40.2921069,0.883539019,0,0,
36463,0.126105241,1.034475866,4.189087149,0.668027901,0.346548899,0.273074106,8.144622304,1.523041806,0.218101261,0.333720894,0.609840349,1.106302501,0.884457869,0.824809527,1.16791731,0.771202411,
36464,0,0,0.159200793,0.141656579,0.249861479,0,0.165715489,0.129209813,1.026767567,0.322197045,0,0.169657172,33.88638982,95.9914627,96.66666667,96.66666667,
36465,0,0.07897783,0.261710213,0.154667844,0.328518003,0.829477629,2.957192894,1.543200108,29.76888481,15.86140726,3.347836943,6.945662511,0.442982106,0,0,0,
36580,4.045637091,5.958573567,23.85857204,15.63355491,13.73388324,59.23846355,119.8719697,5.276316573,3.606080532,2.232320727,1.142894906,1.820093285,1.045210263,0.063921608,0.019182512,1.193163823,
36581,0.582310378,2.538438539,4.884657075,7.791146191,8.052527883,12.86730565,11.93664767,5.182181771,8.090243993,19.90656219,46.40525002,83.56201777,96.10413755,94.676854,93.74931992,97.49827157,
36590,0.299116674,0.543191449,0.534003996,0.850915611,1.311791946,2.858654358,4.742738929,2.049793227,2.178873529,2.369490539,4.992766282,4.215480712,1.388445213,0.948918897,0.636826293,0.316764007,
36591,3.260054067,9.565977924,10.64058273,11.43607689,41.2340017,159.1757047,61.82554446,17.9390072,31.95909858,20.47044136,33.79245865,20.04626024,13.23894296,7.804102077,3.302542761,2.554983062,
36592,4.719492381,7.878375872,11.18977054,14.70767714,28.02101452,10.43501795,14.5437017,16.46932229,17.9729298,54.67568364,40.28891583,24.14272529,7.259845864,7.758277666,3.195987685,1.482650394,
36593,0.436262246,2.049062042,3.801616256,3.779567849,11.4886156,6.182360921,20.21145387,16.08478743,12.87082365,16.92821485,9.065260973,14.09756147,7.956148403,6.23823754,1.181837755,1.149223351,
36594,0.360428523,0.930278898,2.043681446,31.25996393,10.37487862,9.179196237,6.771203215,15.07922104,16.64695683,12.46268597,13.8524999,27.06151458,65.82432215,21.25161399,37.19761566,183.0987789,
36595,1.386242227,3.347476421,2.74907871,8.967570583,22.26154076,16.41262743,16.4030972,17.33445119,34.6190567,128.7958588,122.9091639,134.6047697,29.20692407,99.95462136,188.1018106,188.9676799,
36596,0,0.085446601,0.280769951,0.393179099,1.402507712,1.377382643,0.080490505,0.049774586,0.489738329,0.038354665,0.113699039,0.300339265,0.119368449,0.041500942,0,0,
36597,0.536228392,2.840089253,3.853376603,1.802401251,7.4987732,25.92560099,18.65922983,28.57759097,25.2946655,66.54853286,40.74382345,15.59665138,27.07233272,23.46282404,2.415323009,3.550188399,
36602,0.141250026,0.351121351,1.265916008,0.664021252,0.823947056,0.540473009,0.835315712,0.453196452,0.330843484,1.151515544,1.026117347,0.382981385,1.474083598,2.076280502,0.579591753,0,
36603,4.496141923,9.465298613,9.72865126,13.25788829,12.72505593,13.02585501,9.660800142,13.17759791,11.01798889,6.372470716,3.909070673,7.288799696,16.63511626,43.67521765,49.10714286,49.10714286,
36604,0,0.593260224,1.097351364,1.028229253,0.643614059,5.195923187,4.743085309,5.72611198,8.045497386,8.181487355,1.31152281,1.877845652,0.358574953,0.353792458,0.068947517,1.41060417,
36605,0,0,0.1350565,0.027109189,0.097777778,0,0.466986924,0,0,2.821007289,0.132264032,2.232769949,9.099368554,3.13896065,0.858979176,1.131901115,
36608,0.47456065,0.860416827,1.216878295,1.331654528,10.65108815,5.234415855,5.281052218,9.25252641,15.27758435,9.766697825,5.130404333,2.072320758,10.94413983,2.531972444,3.293336991,0,
36609,0.198278174,2.385264557,2.378946913,14.3487371,51.64159355,33.32261485,16.50214459,100.5101569,134.6271422,12.27692854,12.57092348,125.8449185,193.75,193.75,193.75,193.75,
36611,1.123207414,0.519420912,1.753483385,2.70745729,3.337633818,2.524444665,0.974592954,0.436987157,0.503337073,0.727894674,0.230642103,0.632643943,0.070493857,0.155077215,0.152109138,0.075701157,
36612,0,0,0,0,0.301144399,0.703495435,0.28898312,1.853157714,1.79039247,0.078175475,0.287694861,0,0,0.033879011,0,0,
36613,0.037220455,0.276880238,0.101554497,0.850800345,1.399321868,1.918618927,5.782601174,3.309142631,4.031522778,2.079528983,0.395392227,0.205805624,0.177467419,0.473833025,0.14727621,0.18951626,
36615,0,0,0,0,0.592806419,1.150789816,0.817251139,1.154673584,6.244246012,0.360811029,0.469958366,0.328768534,0,0.070682373,0.067815164,0,
36616,0,0,0,0,0,0,0,0,0,0,0,0,0.035170888,0,0,0,
36617,0,0,0.187915927,1.257494233,0.217088299,0.154497553,0.585998429,2.893929863,1.656602129,0.550369108,0.578804432,0.361034551,0.070234134,0,0,0,
36618,0,0,0.184883988,1.236997624,0.213585676,0.151833012,0.582958843,2.770234825,1.75392238,0.634895149,0.514718105,0.416306875,0.058475406,0.010625531,0,0,
36619,0,0,0,0,0,0,0,0,0,0,0.109905085,0.07598016,0,0,0.030400419,0,
37772,0,0.632497059,0.783856585,7.502887122,27.10523529,58.13819706,17.87478242,58.46826787,26.96558795,0,0,0,0,0,0,0,
37775,0.421804093,2.896500986,7.039989109,7.057798678,0.471626777,1.203166385,2.941055214,11.82058035,26.107789,0.422672457,0,1.682844809,13.82359985,6.189981054,3.313138331,3.923869399,
38979,1.440418194,0.975563928,3.879761615,3.935542921,5.740216854,3.595065489,1.557466779,0,0,0.062076848,0.120338702,0.054912265,3.808501522,0,0,0.504285656,
38980,3.780210959,4.738156284,1.838040449,7.033201747,28.1129566,54.79564372,16.5079223,7.481883278,3.348607841,5.366123817,8.162878397,12.15604587,8.914705906,0.531075189,0,0.242254565,
38981,0.213017545,5.462474892,17.22202156,15.98834119,0.885996477,23.88613033,82.67793583,83.35119264,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83,
40206,13.22572329,23.42892383,44.17661466,105.1152437,32.6773317,15.94279739,63.20988211,37.81039739,12.56690209,20.53090069,23.88861933,9.849742464,4.841696717,3.126142531,8.407812623,3.005523245,
40207,0,0.096828189,0,0.343236481,3.163376658,1.083859221,4.147722433,1.833959494,18.08517979,31.84634416,37.30671005,132.7674337,193.5931213,191.9658465,185.8714554,156.0740036,
40208,8.045310674,7.559733783,22.53304399,38.65848917,30.83237551,5.966157683,8.189503498,9.600573111,4.367218158,6.304857235,58.39886737,95.1246876,14.64656039,33.57684008,154.5541183,197.3333226,
40209,1.63113136,30.47319159,7.947531455,30.86689748,15.48814557,4.822582786,5.804090944,54.418927,160.0747783,167.0894422,48.64913022,98.72802667,29.48421554,30.05125943,12.16700637,16.13688733,
40245,1.191811136,2.501929875,10.95675499,14.59217582,16.55429043,22.33509439,19.6882373,21.04309657,141.5550659,135.4443262,189.0502973,48.69298982,3.043337191,2.466198064,2.251479811,2.416084548,
40246,0.176777156,1.67762408,12.86780191,15.63169668,20.74304915,17.21859808,17.88810785,12.90290551,12.68132325,6.667947814,0.528648679,3.396012462,9.362375746,5.343904283,5.574406123,1.288243551,
40247,0.62503368,0.726378424,0.872593811,1.125415949,1.549597961,0.671998855,0.68102598,3.565716026,4.109532839,0.548582139,1.466779048,1.550550159,122.075393,193.9393939,193.9393939,193.9393939,
40248,0.272155193,1.053868056,3.193743609,3.116462381,4.572809447,17.92271983,28.51480293,11.9765218,6.067876014,12.20142987,4.180879397,7.723324061,1.333175428,0.598128565,1.646377739,10.73563336,
40249,1.534291296,1.856637825,2.399212411,2.973509649,7.267370948,9.44764559,11.48327361,7.26764519,7.820768582,13.50271791,7.685559076,1.709087565,5.2448841,7.108887522,3.666909661,44.35880359,
40250,0.044617511,0.0798881,0.347370589,0.569012645,0.214784125,1.127707582,2.469776612,1.778637616,6.031679861,13.59851133,4.724857703,4.8411824,18.31659532,16.37938479,0.885441579,1.893634379,
40251,1.51967797,3.563768656,4.834856079,2.209655513,1.01220455,5.585421962,2.733001631,4.681636094,4.732708989,1.100123259,1.030527661,4.356857766,15.85511904,142.334385,7.489193086,0.223150934,
40252,7.798657305,2.508879265,3.317887694,2.118003706,2.985015071,4.328870819,7.829330549,8.55809656,8.895742243,17.5335078,14.60381745,16.62547967,2.48585143,2.659490635,1.479190255,0.813004359,
40253,0.990046465,1.556493622,1.438304485,1.869091745,8.91820552,9.907950504,16.75366271,14.70211689,18.90450242,19.2161338,15.55496023,18.53207647,5.734252821,3.445418919,2.45799488,2.658165505,
40254,0.463789353,2.846139442,5.178177413,1.655928559,3.43765698,6.609288108,4.546974716,1.908133811,3.864540581,4.671534943,6.433415173,9.472214174,2.162739802,1.538563246,0.124219848,0,
40255,2.688844237,3.750555827,7.68829656,13.99158716,31.18173425,76.44798425,50.98836133,35.01632923,49.63057288,48.49394907,50.37233951,70.08165313,28.92767502,13.93684569,6.928810073,7.945475456,
40256,0.080124335,0,0.082752658,0,0,0.084537864,0,0,0,0,0,0.128308954,0.174778417,1.283808719,1.095697345,1.256569987,
40257,0.278765174,2.40932474,6.905252569,7.290926368,7.093962823,11.8119176,2.583955681,5.651150502,2.513032768,3.714316084,2.64539368,32.26708412,128.3120938,0.144952673,2.22951915,5.770845638,
40258,0.387395352,1.690879882,10.80223657,17.28005249,14.88907773,16.49441575,22.48009941,25.91490091,173.1132577,189.3289288,168.7021472,185.0446395,200,200,200,200,
40259,0,0,1.179112956,4.685152534,0.31183045,0,4.588295773,5.46447536,6.441692126,10.81316604,2.228915552,41.08646544,172.1310064,180.2663658,186.0682298,193.1034483,
40260,0,0,0.523399476,4.840966349,0.805043612,0,4.023959328,6.847000224,3.139182415,2.708142228,1.192110803,2.186760068,0.183227158,0,0.294191169,0,
40261,0,5.35430769,9.262180216,17.52974905,31.98403797,23.63577949,91.76886251,170.3906584,169.0563544,174.956732,176.2927452,171.827341,191.3043478,191.3043478,191.3043478,191.3043478,
40262,0.072377543,3.525062329,6.872800718,15.20629832,4.399914216,1.908326493,15.89830169,14.4967983,3.472985815,0.245644641,0,0.384983942,0,0,0,0,
40263,0.955019343,1.711438352,4.970339813,8.096164067,6.991863788,3.262138833,2.221180023,21.10907856,23.43526747,34.56667373,22.5902313,53.05400736,96.40122387,96,96,96,
40264,0.820195842,2.379426877,11.72841519,13.82712373,17.00508665,20.78287806,23.77097663,31.60900376,88.34089183,81.06416508,95.20443253,36.29673028,2.684739834,3.073110852,3.241617484,1.969832143,
40265,0.124421035,0.353947497,0.254299901,0.167820393,0.743406268,1.704376447,0.536637237,0.162217963,0.157701763,0.343700068,1.190821584,1.202928962,0.586361226,1.320209033,1.371011463,0.417294399,
40266,0.301069858,1.117934619,1.035902288,4.189565693,11.62530325,24.1574195,25.94888877,28.00811866,84.43537036,37.11474389,73.92177591,8.420454259,1.697414558,3.029351349,2.395289205,0.844949292,
40267,0.540992282,0.250970423,0.899040413,1.296133217,1.543858701,1.202588366,0.465499305,0.211140617,0.275516235,0.351302639,0.111440154,0.305676792,0,0.107738866,0.073495106,0.036576794,
40268,0,1.905732695,4.001084042,2.705525906,1.735242124,0.198863474,0.087538051,0,2.542240536,9.279517471,1.046545977,0,0.074544251,0,0.074689445,0.04464589,
40269,0.402689734,1.43762418,4.980004713,4.47849118,0.909933183,1.50561963,1.520215256,2.113835161,5.218066286,3.288910916,1.233682134,5.408560656,4.930510183,1.378671191,0,0,
40270,0,0.27426622,2.107053973,10.72955664,0.310789152,0,5.297155583,6.9410694,11.77477354,2.929064911,2.219228602,13.52606079,181.0065244,111.4208245,15.43882937,26.60066137,
40271,0.530744728,2.773088062,21.01216257,32.62259144,10.76169111,33.95904532,107.8409004,146.464598,175.3426095,190.453026,170.9992029,189.2018419,195.7446809,195.7446809,195.7446809,195.7446809,
40272,0,0,0,0,0,0,0,0,0.022208522,0.040588823,0,0.021675189,0,0,0,0,
40273,0.057468345,0.355935234,1.063856902,1.733630712,0.998225356,0.765364925,0.32093127,0.061043942,0.135358745,0.226667109,1.567232319,1.991714889,0.04004847,0.061397106,0.018814546,0,
40274,5.189759813,16.15899007,20.38640996,18.04445517,16.02089023,37.47091905,107.2222784,154.9902542,176.4729366,177.1830977,174.9814646,123.237473,126.9111007,131.0148029,131.1111111,130.5152616,
40275,0.511494289,2.142623354,3.232289887,3.161523019,7.229857752,6.935169474,2.079904017,17.99667439,111.0290208,137.5030902,144.5358527,28.65636884,121.9441125,191.6677735,200,199.6755211,
40276,3.369722892,6.935851444,3.807187689,14.78845962,11.35808837,17.98343008,13.83556669,25.54396892,0.574368177,1.026734809,1.817255201,4.753825812,25.75343272,4.391780297,0.872446952,0.997600321,
40277,0.541139739,3.23303703,1.714698452,2.75673948,2.907610293,1.927545496,1.773447954,0.484982149,1.841367112,2.738751077,23.10019487,21.70065886,2.573941521,0.977803362,12.5986436,11.69282199,
40278,8.236257443,22.36242932,21.44984688,38.60931931,39.16304787,78.0902974,137.5090526,194.4545064,180.2151101,198.6659277,172.126072,198.8537514,200,200,200,199.7333333,
40279,0.794511042,4.335611165,2.963976589,1.720348273,6.422824358,5.519376712,7.20308801,2.79167928,3.470631294,4.479069756,4.750824395,16.66128974,28.28556129,3.947938752,27.84586585,23.66984582,
40280,4.990899364,8.355841465,12.00095235,12.70918797,11.3444718,26.35543965,123.6254772,190.9832245,155.0094636,191.3637739,168.7491492,199.4666667,200,200,200,199.7333333,
40281,0.220537883,0.566371504,1.436937834,3.881106479,2.795757259,6.459931719,4.254972188,2.628575627,4.501389145,1.267814853,1.442840733,1.878396252,0.836106929,1.101440072,0.602479487,0.206288616,
40282,2.555874725,3.652060164,6.637852528,14.21702482,13.38682086,5.074582126,3.908151046,8.066809466,6.933146608,5.69655913,6.624485336,3.054785133,4.161811715,1.577494346,0.541975454,1.640402007,
40283,0.333853795,0.281837763,2.426757791,5.438403358,1.490889722,7.332302083,2.38688971,8.36096086,2.128545378,1.228603446,1.68352041,2.509088549,4.051938175,1.271687556,0.87621799,1.000643746,
40284,0.509176209,5.01240691,11.26053538,8.032999192,10.12079515,11.54517094,4.255211806,18.94033498,48.60693817,7.909599326,1.585587084,8.029265606,2.139567933,3.17348635,0,0,
40285,0.042439194,0.039616514,0.225449494,0.607401814,0.360461289,0.434994464,1.042882992,0.571235424,0.172192439,0.240531894,0.390282583,0.986875804,0.953378357,0.262972223,0,0.015357927,
40286,2.074744902,2.49364975,5.949218254,7.908787481,4.211095332,2.710201148,2.397105033,12.39742122,72.41281923,7.969728298,1.97319899,3.539335725,0.126482887,0,0,0,
40287,0.257328181,4.530713143,7.220008356,7.430891249,6.590345367,0.467488139,9.879100636,4.468316781,3.681548441,1.694254067,3.096329425,1.760855098,2.604006928,0.21880053,0.084134749,0,
40288,3.358148305,7.974331948,12.3507976,18.76859375,7.62305932,8.591652103,5.519013463,11.96712702,38.60266513,19.16853578,5.373225236,44.21389873,65.35947712,65.35947712,65.35947712,65.10891748,
40289,0.939283018,2.907036573,3.255047548,55.7672516,126.5832893,49.31664439,7.26202808,6.531139246,8.863158792,0.990477351,2.579053593,2.276295749,1.092650373,0.292167509,9.713580283,9.702555962,
40290,1.220229828,2.026750062,3.363710348,11.7324133,24.67085396,13.54575735,4.909006394,6.262903283,2.839214216,6.684885398,97.87352686,168.9834763,193.1034483,193.1034483,193.1034483,193.1034483,
40291,0.856391378,6.450204499,10.55863468,2.648523843,3.679002295,1.383322414,2.646743475,0.530143656,4.085442192,5.13163798,15.28317784,5.278725454,1.363150311,0.699497754,0,0,
40292,0.329481365,2.332508951,2.651308917,2.238925638,2.226950763,4.022919729,2.877848394,1.281689255,0.709307351,1.212147292,1.634667263,1.015228993,0.90056382,0.922470715,0.040052089,1.018243322,
40293,0.082008582,0.093404225,1.511792917,2.511517845,4.754745952,4.507081476,4.38057706,1.942975696,0.706799409,0.789931056,1.647166659,3.614955515,1.37725281,0.727476794,0.031970347,0.121117316,
40294,0.363050239,10.69577158,40.05310757,11.26881477,8.908695038,18.46261199,11.48406371,25.50341038,46.36342827,34.02236228,29.98575562,3.168916614,1.564128526,0.618916448,0.319633694,0.350011777,
40295,3.500919427,20.54351052,16.87815278,17.01171442,41.49698526,27.75989476,25.80234876,9.864813777,12.43955586,7.188603448,22.47189718,24.94221755,112.1192633,25.45926762,6.053323891,5.246964145,
40296,0.210113185,1.032336571,1.552672465,1.594511683,3.200754246,1.865483494,1.288917028,2.338603903,1.389904184,0.548335449,0.564932522,0.514759098,0.603106395,1.100711454,1.232503184,1.355430679,
40297,0,0,0,0.090084892,4.65747379,6.260585225,18.47996247,8.258529991,0.357192084,0.073504274,0.116667277,0.096366366,0,0,0,0.111469565,
40298,0,0,0.071147909,0.226724838,0.290675895,1.25039996,2.711091477,1.915531893,0.56957852,7.454796404,3.401651313,1.572405981,0,0,0,0,
40299,1.230651369,1.667428364,3.345122499,11.90310176,20.04214862,16.67256602,11.16328271,14.56740146,4.3192523,3.122713595,3.773171883,3.581779433,24.40725807,51.03644245,65.98825122,95.62729999,
40300,0,0.327781991,0.559459847,7.86102072,23.09319087,6.93816793,0.24565978,5.85393638,1.436482307,1.673042085,1.882709241,1.063975374,0.273062957,1.679127832,0.034162373,0.288540003,
40301,2.624578525,2.605623773,3.539548432,2.849962524,2.357118405,3.48574821,3.062212284,2.626761754,3.125889537,3.047642442,3.399952351,2.414631035,3.146130322,0.324475898,0,5.082724113,
40302,11.20670032,7.437038156,12.22578773,13.51696437,23.90101533,11.99476623,12.52939483,2.506377323,2.550569168,5.310316494,3.527803421,5.617929845,7.378966369,5.765571003,1.489253979,55.80369815,
40303,0.260431057,3.615267254,71.15889544,74.28846636,29.50219856,32.5292466,46.78615542,12.31340302,11.92114855,7.667145606,11.59704076,60.48135347,6.434630434,3.837276164,0,2.522183851,
40304,1.911997843,21.24074773,55.56737607,46.74855638,2.220750153,3.220218287,3.921402821,20.65059721,42.36309491,48.34738538,49.85773977,56.06211854,14.15033937,0.680816916,0.577124443,0.402119655,
40305,1.319014226,1.782748445,3.86511109,12.33775415,3.59755553,0,52.17554995,0,0,0,0,0,0,0,0.578247139,0,
40306,0.090202532,0,3.76474707,69.94257602,95.32222222,95.83333333,95.35544339,95.83333333,95.83333333,95.83333333,95.83333333,95.83333333,95.83333333,95.83333333,95.45,95.70555556,
40307,1.314619096,3.417454602,10.92310041,13.53805047,18.68207373,20.21510544,17.0640119,17.475292,38.16336293,62.69828488,64.20625256,26.74625562,38.25833262,67.57197298,109.2051726,100,
40308,0.691947872,0.724140023,2.00469102,5.235461695,5.847039875,4.799035848,5.386773623,5.415662855,1.067266395,0,0,0,0,0,0,0.261316111,
40309,1.119366791,1.937939882,4.774215688,16.86782522,15.3774611,12.45366435,13.40301004,6.228014228,6.021193197,13.65420684,15.16509379,7.62399199,9.809624334,11.98291795,6.25478787,0,
40310,4.007658417,13.51158607,30.70503178,72.15558137,76.62147851,89.55393224,74.92948143,127.2846253,111.0434424,100,100,100,100,100,100,103.8470102,
40311,4.199664224,10.3429253,9.962059524,11.72337445,10.10847801,12.29005399,9.084117975,9.856450392,13.48372821,13.16895013,16.40342445,6.922251103,7.217706848,3.720411213,1.294386364,4.527336834,
40312,2.971681845,5.273944699,15.63098696,16.89802233,17.67460859,36.66602538,19.08108342,13.38588442,15.44173065,38.75144812,42.87500954,25.76256677,60.52066063,61.30081525,62.45896961,62.19633422,
40313,0.114314035,0.484332621,7.504861461,14.53126406,3.787251655,2.381085072,3.504433608,0.93974031,2.978912964,2.36811772,5.768178142,5.532821369,0.837842115,1.005606876,0.048680238,0.212534131,
40314,0.915708364,2.015523825,2.07253541,0.976089984,1.140915979,6.103918861,3.191806675,0.445270801,7.334676992,3.103787767,1.980575548,0.554967094,0.176941798,0,0,0.557817638,
40315,1.029888096,1.803977801,9.081334232,13.59812668,10.40328869,42.32253736,100.5143425,47.88056042,4.224330266,5.585439189,1.600189938,5.321054789,1.998822083,0.960683363,0.218808368,4.594284086,
